_id,latest_count_id,latest_count_type,latest_count_date_start,latest_count_date_end,latest_count_duration,location_name,longitude,latitude,centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_start,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_start,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
11463,987728,ATR_SPEED_VOLUME,2008-05-02,2008-05-06,120,Albany Ave: Cawthra Playground Trl - Davenport Rd,-79.4147254813589,43.6767409510486,30119915,259.4,310.3,183,09:15:00,12.7,15:00:00,49.3,32.9,44.6,49.9,
11464,992868,ATR_VOLUME,2008-04-30,2008-04-30,24,Vanderhoof Ave: Laird Dr - Vaughan St,-79.36262500000001,43.71210500000001,316,254,254,,09:15:00,9,15:45:00,43,,,,
11465,992870,ATR_VOLUME,2008-04-30,2008-04-30,24,Oakwood Ave: near Vaughan Rd,-79.44043897187676,43.69227367604109,12220889,69,69,,06:30:00,4,15:30:00,10,,,,
11466,985286,ATR_VOLUME,2008-04-29,2008-05-01,72,Bellamy Rd N: Pandora Crcl - Benleigh Dr,-79.23749000000001,43.76335,108808,8441.7,8441.7,,08:15:00,718,17:15:00,739.7,,,,
11467,984254,ATR_VOLUME,2008-04-29,2008-05-01,72,Grace St: Bickford Park Trl - Ln S Bloor E Grace,-79.41856519251894,43.66271315438129,30097935,4177.3,4177.3,,08:45:00,508,17:30:00,303.3,,,,
11468,980565,ATR_SPEED_VOLUME,2008-04-22,2008-04-24,72,Ossington Ave: Dewson St - Ln N Dewson W Ossington,-79.4238,43.65726000000001,14018398,8128.7,8128.7,,08:00:00,586.3,17:15:00,583.3,43.1,49.9,54.7,
11469,981758,ATR_SPEED_VOLUME,2008-04-17,2008-04-17,24,Alexandra Wood: Lytton Blvd - Strathallan Wood,-79.42360834356617,43.711944904368515,445804,1610,1610,,08:00:00,134,15:45:00,142,33,39.9,44.9,
11470,981752,ATR_SPEED_VOLUME,2008-04-17,2008-04-17,24,Stadacona Dr: Richelieu Rd - Wilson Ave,-79.43646224985277,43.73618041642125,443066,425,425,,08:15:00,42,17:15:00,52,32.1,41.8,46.4,
11471,981748,ATR_SPEED_VOLUME,2008-04-17,2008-04-17,24,Richelieu Rd: Wilson Ave - Stadacona Dr,-79.43523795788403,43.73619778648452,9278775,404,404,,08:30:00,39,17:00:00,48,33.6,43.9,49.1,
11472,981762,ATR_SPEED_VOLUME,2008-04-16,2008-04-16,24,Delhi Ave: Belgrave Ave - Sandown Rd,-79.4188906773488,43.74239774441145,442164,234,234,,09:15:00,23,18:45:00,20,27.8,38.5,44.1,
11473,981507,ATR_SPEED_VOLUME,2008-04-16,2008-04-16,24,Armour Blvd: near Belgrave Ave,-79.41959354676565,43.7432588249403,442058,51,51,,07:30:00,5,18:45:00,4,27.2,33.5,38.9,
11474,1003924,ATR_SPEED_VOLUME,2008-04-16,2008-04-16,24,Pretoria Ave: Cambridge Ave - Broadview Ave,-79.359035,43.678485,1140505,93,93,,09:15:00,10,17:30:00,11,20.8,29.1,31.9,
11475,985064,ATR_VOLUME,2008-04-15,2008-04-17,72,Yorkland Rd: Yorkland Blvd - Herons Hill Way,-79.33688594679973,43.77415276888246,20233507,12403.7,12403.7,,08:30:00,1692.3,17:15:00,1226,,,,
11476,982173,ATR_SPEED_VOLUME,2008-04-12,2008-04-16,120,Raglan Ave: Maplewood Ave - Claxton Blvd,-79.42118,43.686955000000005,8442,1213.4,1226.3,1194,07:45:00,112.3,17:45:00,90,32.2,42.1,46.7,
11477,982153,ATR_SPEED_VOLUME,2008-04-12,2008-04-16,120,Maplewood Ave: Ln E Vaughan S Maplewwod - Vaughan Rd,-79.421755,43.686005,14064094,1387.4,1432.3,1320,07:45:00,128.3,17:45:00,115.3,25,33.8,38.3,
11478,980549,ATR_SPEED_VOLUME,2008-04-11,2008-04-11,24,Davenport Rd: Albany Ave - Tollkeeper's Lane,-79.4147254813589,43.6767409510486,14014708,179,179,,08:30:00,8,17:00:00,19,27.2,39.1,48.5,
11479,982137,ATR_SPEED_VOLUME,2008-04-09,2008-04-09,24,Ln N Danforth E Cambridge: near Cambridge Ave,-79.3602702850588,43.6763292759979,20078109,406,406,,08:30:00,23,18:45:00,47,16.9,26.9,29.6,
11480,982041,ATR_SPEED_VOLUME,2008-04-09,2008-04-09,24,Brimley Rd: near Thomson Memorial Park Trl,-79.25566825679063,43.75452324115468,30001364,10766,10766,,08:00:00,728,17:00:00,838,62.9,69.4,74.3,
11481,982121,ATR_SPEED_VOLUME,2008-04-09,2008-04-10,48,Hamilton St: Thompson St - Ln N Thompson E Hamilton,-79.35134500000001,43.65963000000001,14025166,308.5,308.5,,08:15:00,33.5,14:00:00,23.5,29.8,39.4,44.6,
11482,982103,ATR_SPEED_VOLUME,2008-04-09,2008-04-09,24,Brimley Rd: Graylee Ave - Citadel Dr,-79.250595,43.742050000000006,110575,9870,9870,,09:15:00,566,16:45:00,811,64.7,72.6,78.1,
11483,982271,ATR_SPEED_VOLUME,2008-04-08,2008-04-10,72,Carl Stryg Lane: Heward Ave - Ln W Pape N Eastern,-79.33844,43.661025,14064433,66,66,,08:15:00,5.7,16:45:00,9.7,16.7,26.1,34.6,
11484,981457,ATR_SPEED_VOLUME,2008-04-08,2008-04-08,24,Patterson Ave: Newport Ave - Noganosh Rd,-79.277355,43.696875000000006,112847,640,640,,08:15:00,54,16:45:00,60,37.1,47.2,53.4,
11485,981453,ATR_SPEED_VOLUME,2008-04-08,2008-04-08,24,Coronation Dr: Kitchener Rd - Limevale Cres,-79.18714301857204,43.76221064813652,108835,2651,2651,,07:45:00,342,17:30:00,348,44.3,51.4,56,
11486,982283,ATR_SPEED_VOLUME,2008-04-08,2008-04-10,72,Ln S Queen W Heward: Ln E Carlaw N Eastern - Heward Ave,-79.339025,43.660895000000004,14064003,91.7,91.7,,08:15:00,12,16:30:00,10.7,12.1,19,24.9,
11487,982265,ATR_SPEED_VOLUME,2008-04-08,2008-04-10,72,Ln E Carlaw N Eastern: Ln 2 N Eastern E Carlaw - Ln S Queen W Heward,-79.33908000000001,43.66025500000001,14064649,31.7,31.7,,08:00:00,4.3,16:15:00,4,16.3,27.9,33.6,
11488,982193,ATR_SPEED_VOLUME,2008-04-08,2008-04-10,72,Millwood Rd: Belle Ayre Blvd - Forman Ave,-79.38284000000002,43.702605000000005,1138589,2683.3,2683.3,,08:00:00,258,16:45:00,254.7,38.3,44.6,49.3,
11489,981475,ATR_SPEED_VOLUME,2008-04-03,2008-04-03,24,Goodview Rd: Nymark Ave - Prattley Dr,-79.356485,43.782030000000006,437635,642,642,,08:00:00,88,15:00:00,66,37.1,43.8,48.3,
11490,981467,ATR_SPEED_VOLUME,2008-04-03,2008-04-03,24,Birdsall Ave: St Clements Ave - Briar Hill Ave,-79.40739,43.711595,1138172,305,305,,08:15:00,49,15:15:00,37,26,34,38.5,
11491,981483,ATR_SPEED_VOLUME,2008-04-03,2008-04-03,24,Barber Greene Rd: Balaby Cres - Cora Urbel Way,-79.35007,43.73014500000001,14171710,1794,1794,,08:00:00,164,17:00:00,185,47.5,58.8,131,
11492,971066,ATR_SPEED_VOLUME,2008-04-02,2008-04-02,24,Lankin Blvd: Cosburn Ave - Plains Rd,-79.32945309026958,43.69480866602497,1277,538,538,,08:15:00,34,14:45:00,97,39.4,48.7,53.3,
11493,971068,ATR_SPEED_VOLUME,2008-04-02,2008-04-02,24,Lankin Blvd: Plains Rd - Judith Dr,-79.330065,43.69627,1136,704,704,,08:15:00,55,15:00:00,85,39.2,49.3,55,
11494,982057,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Shanly St: Gladstone Ave - Dufferin St,-79.43605000000001,43.663105,8456810,3213.3,3213.3,,08:45:00,204.3,17:00:00,279.3,27.2,34.5,39,
11495,982484,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Allanhurst Dr: Fontenay Crt - Woodvalley Dr,-79.51235462413592,43.680984369930876,7785544,2328.7,2328.7,,08:00:00,222,16:30:00,198,34.5,43.4,48.7,
11496,982472,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Edenbridge Dr: Allanhurst Dr - Scarlett Rd,-79.50939946886233,43.68040044942419,11272883,4472,4472,,08:15:00,412.3,17:00:00,409.3,36.6,44.4,49.2,
11497,982460,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Edenbridge Dr: Knoll Dr - Allanhurst Dr,-79.50996482130626,43.67937589346875,11272878,3383.7,3383.7,,08:00:00,291.3,16:45:00,330.7,44.3,52.8,58.1,
11498,982241,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Winners Crcl: Ln S Queen E Winners Crcl - Queen St E,-79.31026500000002,43.667550000000006,14672792,419.3,419.3,,08:15:00,39.3,17:30:00,37.7,31.2,39.6,44.8,
11499,982229,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Winners Crcl: Boardwalk Dr - Ww S Queen W Winners,-79.309315,43.66525,20051895,477,477,,08:45:00,39.7,16:45:00,45.7,27.7,38.5,43.8,
11500,982217,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Whistle Post St: Ln E Ted Reeve N Crossovers - Ln W William Hancox N Crossovers,-79.29614000000001,43.686620000000005,14672379,380,380,,08:00:00,31,18:45:00,46,25.2,37.3,43.2,
11501,982205,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Sammon Ave: Linsmore Cres - Bonnie Brae Blvd,-79.331415,43.687585,1751,2099.7,2099.7,,08:15:00,198.3,16:45:00,175.7,34.7,42.7,47.4,
11502,982131,ATR_SPEED_VOLUME,2008-04-01,2008-04-02,48,Kimberley Ave: Ln N Swanwick E Kimberley - Gerrard St E,-79.298475,43.68357,14016784,990.5,990.5,,08:30:00,78,15:00:00,129,29.5,42,46.9,
11503,982125,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Kimberley Ave: Swanwick Ave - Ln N Swanwick E Kimberley,-79.29811000000001,43.682705,14016783,582,582,,08:15:00,70,17:00:00,58,30.3,41.1,44.8,
11504,982107,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Croatia St: Dufferin St - Collegiate Rd,-79.43589,43.658100000000005,30139165,3839.3,3839.3,,08:30:00,237.7,16:30:00,361,31.1,39,44.5,
11505,976313,ATR_SPEED_VOLUME,2008-04-01,2008-04-03,72,Russell Hill Rd: Heath St W - Lonsdale Rd,-79.40906000000001,43.688385000000004,1139438,3586.3,3586.3,,08:15:00,560.3,16:45:00,236.7,37.5,44.9,49.6,
11506,976307,ATR_SPEED_VOLUME,2008-04-01,2008-04-02,48,Russell Hill Rd: St Clair Ave W - Heath St W,-79.40827,43.686385,1139623,3295,3295,,07:00:00,530.5,16:30:00,198.5,35.2,47.1,51.6,
11507,1016285,ATR_SPEED_VOLUME,2008-03-31,2008-04-06,168,St Helen's Ave: Whytock Ave - Ln N Whytock W Lansdowne,-79.44248765395554,43.654238548377734,20055966,934.9,961.2,869,07:45:00,75.8,17:00:00,70.2,31.2,39.8,47.1,
11508,981838,ATR_SPEED_VOLUME,2008-03-31,2008-04-06,168,St Clarens Ave: Ln N College W St Clarens - Ln 2 S Bloor E Lansdowne,-79.43994279206316,43.654298932607425,14017872,1029.9,1035.4,1016,08:30:00,62.4,17:15:00,88.8,36.2,47.7,54.2,
11509,957002,ATR_VOLUME,2008-01-29,2008-01-31,72,Alexander St: Yonge St - Maitland Ter,-79.38341000000001,43.66297,7754954,2695.3,2695.3,,08:30:00,157.3,17:15:00,329,,,,
11510,957008,ATR_VOLUME,2008-01-29,2008-01-31,72,Corporate Dr: near Progress Ave,-79.25439044746624,43.77901988813345,60017508,10863,10863,,08:45:00,540.3,17:15:00,1020,,,,
11511,957014,ATR_VOLUME,2008-01-29,2008-01-31,72,Corporate Dr: near Corporate Dr 401 C E Ramp,-79.253715,43.779180000000004,107192,4896.7,4896.7,,08:00:00,480.7,17:00:00,532,,,,
11512,957020,ATR_VOLUME,2008-01-29,2008-01-31,72,Cumberland St: Yonge St - Ln W Yonge N Cumberland,-79.38774500000001,43.670985,14014184,7832,7832,,09:15:00,473.7,14:15:00,533,,,,
11513,957050,ATR_VOLUME,2008-01-29,2008-01-31,72,Lower Simcoe St: Queens Quay W - Harbour St,-79.38293085930607,43.63988954675093,30127983,2781.3,2781.3,,08:45:00,217,17:15:00,307,,,,
11514,957038,ATR_VOLUME,2008-01-29,2008-01-31,72,Goodrich Rd: near Jutland Rd,-79.52507554538187,43.62802976120112,30069648,1398.7,1398.7,,08:45:00,126,14:15:00,113.7,,,,
11515,957062,ATR_VOLUME,2008-01-29,2008-01-31,72,Roxborough St E: Yonge St - Chestnut Pk,-79.38935000000001,43.67796,8745943,2226,2226,,08:15:00,231.3,15:30:00,197.7,,,,
11516,957909,ATR_VOLUME,2008-01-15,2008-01-17,72,Shoreham Dr: Murray Ross Pkwy - Black Creek Trl,-79.51461933800232,43.77141639719862,30059256,8046.3,8046.3,,08:00:00,974.3,16:45:00,811.3,,,,
11517,962192,ATR_SPEED_VOLUME,2008-01-15,2008-01-15,24,Wilson Heights Blvd: Goodwill Ave - Model Ave,-79.44988831988441,43.7367862399133,9234274,11310,11310,,07:45:00,1144,17:15:00,1030,61.5,72.8,114.5,
11518,957611,ATR_VOLUME,2008-01-15,2008-01-17,72,The Pond Rd: Sentinel Rd - Atkinson Rd,-79.50167,43.77019000000001,5716520,10279.3,10279.3,,08:15:00,815.7,16:45:00,869,,,,
11519,957635,ATR_VOLUME,2008-01-15,2008-01-17,72,The Pond Rd: Passy Cres - Sentinel Rd,-79.50294500000001,43.76991000000001,5716519,8612,8612,,08:15:00,701,16:45:00,766.3,,,,
11520,957897,ATR_VOLUME,2008-01-15,2008-01-17,72,Ian Macdonald Blvd: near The Pond Rd,-79.51104872609471,43.77355203824848,30077643,6283.3,6283.3,,08:00:00,553,18:30:00,552.3,,,,
11521,957921,ATR_VOLUME,2008-01-15,2008-01-17,72,Shoreham Dr: Murray Ross Pkwy - The Pond Rd,-79.51256801316538,43.77219299670866,5853716,11187.3,11187.3,,08:00:00,1060.3,16:45:00,1032.3,,,,
11522,962182,ATR_SPEED_VOLUME,2008-01-10,2008-01-10,24,Conacher Dr: Nevada Ave - Gossamer Ave,-79.40037148272248,43.80022593088987,7344337,1069,1069,,08:00:00,199,18:00:00,96,43.1,57.1,62.7,
11523,962176,ATR_SPEED_VOLUME,2008-01-10,2008-01-10,24,Conacher Dr: Cummer Ave - Urbandale Ave,-79.39724000000001,43.79198,436898,590,590,,07:45:00,125,14:15:00,45,40.9,49.2,54.2,
11524,962174,ATR_SPEED_VOLUME,2008-01-10,2008-01-10,24,Conacher Dr: Risebrough Ave - Cummer Ave,-79.396805,43.79095,9038730,235,235,,08:30:00,20,14:00:00,24,36.4,43.8,48.3,
11525,952109,ATR_SPEED_VOLUME,2008-01-08,2008-01-09,48,Minerva Ave: Andrew Ave - Mandarin Rd,-79.24376131400558,43.72228234310991,8754292,568.5,568.5,,07:45:00,42.5,18:45:00,33,33,43,48.5,
11526,952105,ATR_SPEED_VOLUME,2008-01-07,2008-01-08,48,Trumpeter St: Panda Sq - Ecopark Gt,-79.18437500000002,43.80688000000001,20037072,624,624,,08:00:00,58.5,15:15:00,26.5,30.6,42.6,50,
11527,954304,ATR_SPEED_VOLUME,2007-12-11,2007-12-11,24,Invermay Ave: Almington St - Silverton Ave,-79.43825000000001,43.740840000000006,442399,1752,1752,,08:00:00,178,15:45:00,196,28.4,36.2,41.9,
11528,954284,ATR_SPEED_VOLUME,2007-12-11,2007-12-11,24,Invermay Ave: King High Ave - King High Ave,-79.44451500000001,43.739495000000005,4885338,1568,1568,,08:00:00,179,17:00:00,194,30.5,37.1,42.6,
11529,954270,ATR_SPEED_VOLUME,2007-11-29,2007-11-29,24,Markay St: Spenvalley Dr - Charrington Cres,-79.50573,43.74316,442271,216,216,,08:00:00,18,15:00:00,20,30.2,41.9,48.8,
11530,954266,ATR_SPEED_VOLUME,2007-11-29,2007-11-29,24,Duncan Mill Rd: Valleybrook Dr - Betty Sutherland Trl,-79.35178547393815,43.761692791154005,30005251,7669,7669,,08:15:00,745,15:45:00,722,39.8,49.2,59.5,
11531,955696,ATR_VOLUME,2007-11-13,2007-11-15,72,Westlake Ave: Wallington Ave - Cambrai Ave,-79.30870000000002,43.69547,1155,1520.3,1520.3,,08:45:00,119.3,16:30:00,185.3,,,,
11532,954276,ATR_SPEED_VOLUME,2007-11-29,2007-11-29,24,Dallas Rd: Tefley Rd - Pennard Crt,-79.43426529537754,43.781841354963895,437738,233,233,,08:15:00,22,16:45:00,31,32.1,46.6,52.8,
11533,954274,ATR_SPEED_VOLUME,2007-11-29,2007-11-29,24,Dallas Rd: Pennard Crt - Lister Dr,-79.436375,43.781365,437777,228,228,,08:00:00,22,17:15:00,17,30.4,46.3,52.3,
11534,1332149,ATR_SPEED_VOLUME,2007-11-23,2007-11-23,24,Martorino Dr: Foxridge Dr - Maywood Pk,-79.27028916403599,43.7235676421268,111728,749,749,,08:15:00,55,18:15:00,68,38.7,47.3,51.1,
11535,954252,ATR_SPEED_VOLUME,2007-11-22,2007-11-22,24,Melrose Ave: Yonge St - Ln W Yonge N Melrose,-79.404565,43.732855,14036771,1123,1123,,08:00:00,81,17:00:00,158,22.8,37,42.8,
11536,954258,ATR_SPEED_VOLUME,2007-11-22,2007-11-22,24,Melrose Ave: Greer Rd - Elm Rd,-79.41350104384928,43.73097002026477,1137675,1649,1649,,08:00:00,152,17:00:00,176,30.8,38.5,43.6,
11537,954288,ATR_SPEED_VOLUME,2007-11-21,2007-11-21,24,Botham Rd: Johnston Ave - Poyntz Ave,-79.414275,43.758695,440196,174,174,,07:30:00,17,17:00:00,19,26.8,38.1,43.3,
11538,954234,ATR_SPEED_VOLUME,2007-11-21,2007-11-21,24,Beaman Rd: Poyntz Ave - Bogert Ave,-79.41587000000001,43.75920000000001,440115,670,670,,08:00:00,92,17:00:00,81,21.1,36.2,39.6,
11539,955432,ATR_VOLUME,2007-11-20,2007-11-22,72,Rangoon Rd: Eringate Dr - Hagersville Crt,-79.57706434375002,43.66303658173079,910408,751.3,751.3,,08:00:00,104.3,17:00:00,71.7,,,,
11540,954324,ATR_VOLUME,2007-11-20,2007-11-22,72,Anglesey Blvd: Pinehurst Cres - Pinehurst Cres,-79.526516270653,43.663931315122305,6820992,2016,2016,,08:30:00,201.3,15:30:00,194,,,,
11541,954390,ATR_VOLUME,2007-11-20,2007-11-22,72,Brookers Lane: Annie Craig Dr - Lake Shore Blvd W,-79.47842148991369,43.62715303433157,30123079,2821,2821,,08:00:00,301,18:30:00,233.3,,,,
11542,954498,ATR_VOLUME,2007-11-20,2007-11-22,72,Denison Ave: Grange Ave - Dundas St W,-79.40204,43.65153000000001,10560820,2766.3,2766.3,,08:30:00,199.3,17:15:00,272.7,,,,
11543,954564,ATR_VOLUME,2007-11-20,2007-11-22,72,Earlscourt Ave: Ascot Ave - Ln N Ascot W Boon,-79.448395,43.67938000000001,14015600,1595,1595,,08:30:00,175.7,17:45:00,150.7,,,,
11544,954618,ATR_VOLUME,2007-11-20,2007-11-22,72,Fieldway Rd: Allerton Rd - Shires Lane,-79.52863,43.641290000000005,14675726,988.7,988.7,,09:15:00,72,17:00:00,102.7,,,,
11545,954624,ATR_VOLUME,2007-11-20,2007-11-21,48,Fieldway Rd: Carysfort Rd - Allerton Rd,-79.52775500000001,43.64203500000001,7792375,853,853,,07:45:00,76.5,16:30:00,83.5,,,,
11546,955276,ATR_VOLUME,2007-11-20,2007-11-22,72,Old Mill Rd: Humber River Recreational Trl - Home Smith Park Rd,-79.49391592433182,43.65119356076306,30005748,2436.3,2436.3,,08:15:00,235.3,17:00:00,234,,,,
11547,955540,ATR_VOLUME,2007-11-20,2007-11-22,72,St Albans Rd: Viking Lane St Albans Ramp - Aukland Rd,-79.53558623852469,43.63805958150679,6005898,2802.3,2802.3,,08:00:00,297,17:00:00,229.7,,,,
11548,955438,ATR_VOLUME,2007-11-20,2007-11-22,72,Rangoon Rd: Ww N Eringate E Rangoon - Hagersville Crt,-79.57779000000001,43.66431,20053293,807.7,807.7,,08:15:00,77.7,15:15:00,63.3,,,,
11549,955492,ATR_VOLUME,2007-11-20,2007-11-22,72,Shawbridge Ave: Bering Ave - Olivewood Rd,-79.5286379681373,43.63708959313734,11024200,846.3,846.3,,08:15:00,75.7,15:15:00,86.7,,,,
11550,954792,ATR_VOLUME,2007-11-20,2007-11-22,72,Kipling Ave: Bering Ave - Munster Ave,-79.53342,43.63729,912385,1412,1412,,07:15:00,251.3,17:00:00,139,,,,
11551,955498,ATR_VOLUME,2007-11-20,2007-11-22,72,Shawbridge Ave: Bering Ave - Munster Ave,-79.52926630076047,43.638190773514765,912303,526.7,526.7,,08:30:00,45.3,15:00:00,53,,,,
11552,954780,ATR_VOLUME,2007-11-20,2007-11-22,72,Resources Rd: Islington Ave - Lowe's Pl,-79.55037358701857,43.70718966845954,908142,2061,2061,,07:45:00,335.3,16:00:00,292.7,,,,
11553,955534,ATR_VOLUME,2007-11-20,2007-11-22,72,St Albans Rd: near Viking Lane St Albans Ramp,-79.53439899923842,43.63898672754968,912191,1106.3,1106.3,,07:45:00,149,17:15:00,104.7,,,,
11554,954996,ATR_VOLUME,2007-11-20,2007-11-22,72,Munster Ave: Judge Rd - Kipling Ave,-79.53243,43.638135000000005,912283,1822.3,1822.3,,08:00:00,133.7,17:15:00,227.7,,,,
11555,954840,ATR_VOLUME,2007-11-20,2007-11-22,72,Lower Simcoe St: Harbour St - Lake Shore Blvd W,-79.38316500000002,43.640305,14134903,1960,1960,,08:45:00,233.7,17:00:00,172,,,,
11556,955756,ATR_VOLUME,2007-11-20,2007-11-22,72,Waterbury Dr: Clarion Rd - Dunsany Cres,-79.571205,43.68486,909251,475,475,,08:15:00,28.3,15:15:00,40.3,,,,
11557,955750,ATR_VOLUME,2007-11-20,2007-11-22,72,Waterbury Dr: Dunsany Cres - Van Camp Pl,-79.5709886312031,43.68444438533847,909265,594,594,,06:45:00,47.3,18:30:00,38.7,,,,
11558,955738,ATR_VOLUME,2007-11-20,2007-11-22,72,Wingold Ave: Dufferin St - Lansdowne Ave,-79.45594446149707,43.70304262238703,9668079,2246,2246,,08:45:00,229.7,16:45:00,231.7,,,,
11559,955726,ATR_VOLUME,2007-11-20,2007-11-22,72,Willowridge Rd: Winterset Cres - Earldown Dr,-79.57415484852838,43.67664244328792,10731704,1261,1261,,08:15:00,145,15:30:00,131,,,,
11560,954804,ATR_VOLUME,2007-11-20,2007-11-22,72,Knob Hill Dr: near Weston Rd,-79.53308669714323,43.71108248315356,20059734,3639,3639,,09:15:00,175,14:00:00,289.3,,,,
11561,954666,ATR_VOLUME,2007-11-20,2007-11-22,72,Freeland St: Downes St - Lake Shore Blvd E,-79.37378000000001,43.643995000000004,30134525,2110.3,2110.3,,08:30:00,248.7,14:00:00,143,,,,
11562,955426,ATR_VOLUME,2007-11-20,2007-11-22,72,Queenslea Ave: Wendell Ave - Rosemount Ave,-79.52346,43.707615000000004,7215,1077,1077,,08:30:00,89,17:00:00,114.3,,,,
11563,955690,ATR_VOLUME,2007-11-20,2007-11-22,72,Wellesworth Dr: Danish Cres - Risdon Crt,-79.58224345648468,43.66397489874843,910315,1270.7,1270.7,,08:00:00,201,15:15:00,98,,,,
11564,955684,ATR_VOLUME,2007-11-20,2007-11-22,72,Wellesworth Dr: Risdon Crt - Danish Cres,-79.58212813405731,43.664373731885384,910290,1317.3,1317.3,,08:15:00,80.3,17:00:00,131.7,,,,
11565,954204,ATR_SPEED_VOLUME,2007-11-15,2007-11-15,24,William Cragg Dr: Palamar Rd - Epic Lane Rd,-79.50516895065567,43.72327484833404,7571512,1193,1193,,08:15:00,108,16:45:00,119,45.3,54.5,61.7,
11566,955382,ATR_VOLUME,2007-11-15,2007-11-15,24,Katherine Rd: Dufferin St - Keswick Rd,-79.46015,43.734030000000004,443316,200,200,,09:15:00,21,16:30:00,27,,,,
11567,954196,ATR_SPEED_VOLUME,2007-11-15,2007-11-15,24,William Cragg Dr: Tumpane St - Redfern Ave,-79.50196883138288,43.72383875904254,30147380,1082,1082,,08:15:00,100,16:30:00,108,40.7,48.5,53.8,
11568,954200,ATR_SPEED_VOLUME,2007-11-15,2007-11-15,24,William Cragg Dr: Wilson Ave - Epsom Downs Dr,-79.50062706488217,43.722972955717196,444677,1683,1683,,08:00:00,155,17:15:00,165,35.5,41.9,44.8,
11569,954368,ATR_VOLUME,2007-11-14,2007-11-15,48,Beffort Rd,-79.46041500000001,43.735375000000005,6275636,3289,3289,,06:30:00,508.5,15:15:00,632.5,,,,
11570,954338,ATR_VOLUME,2007-11-14,2007-11-14,24,Aspen Ave: Parkview Hill Cres - Parkview Hill Cres,-79.328855,43.704100000000004,701,225,225,,09:00:00,12,15:30:00,20,,,,
11571,954702,ATR_VOLUME,2007-11-13,2007-11-15,72,Greenwin Village Rd: Village Gt - Elise Ter,-79.44087248457491,43.79239224252503,436892,1582,1582,,08:15:00,208.3,17:00:00,149.3,,,,
11572,955708,ATR_VOLUME,2007-11-13,2007-11-15,72,Whitehorse Rd: Rimrock Rd - Steeprock Dr,-79.47189578427813,43.75736458102104,11267768,1456.7,1456.7,,08:30:00,203,16:45:00,113,,,,
11573,955702,ATR_VOLUME,2007-11-13,2007-11-15,72,Westlake Ave: Cambrai Ave - Hamstead Ave,-79.30900500000001,43.69616500000001,1106,758.3,758.3,,08:15:00,41,16:30:00,68.7,,,,
11574,955654,ATR_VOLUME,2007-11-13,2007-11-15,72,Underwriters Rd: Crouse Rd - Modern Rd,-79.28561069808755,43.74179882057163,2413116,1565.3,1565.3,,08:30:00,159.7,15:45:00,188,,,,
11575,955648,ATR_VOLUME,2007-11-13,2007-11-15,72,Terraview Blvd: Rothwell Rd - Pharmacy Ave,-79.313595,43.765585,108709,3083,3083,,08:15:00,281.7,16:30:00,274,,,,
11576,955630,ATR_VOLUME,2007-11-13,2007-11-15,72,Teak Ave: Wyndcliff Cres - Carnforth Rd,-79.317525,43.73727000000001,442663,4723,4723,,08:15:00,599.7,17:15:00,462.3,,,,
11577,955612,ATR_VOLUME,2007-11-13,2007-11-15,72,Sweeney Dr: Lantana Crt - Sloane Ave,-79.311845,43.73585,442816,1032,1032,,08:00:00,184,16:30:00,83.7,,,,
11578,955600,ATR_VOLUME,2007-11-13,2007-11-15,72,St Regis Cres N: St Regis Cres - Ceramic Rd,-79.48533986280263,43.756136968676785,440721,549.3,549.3,,09:00:00,41,16:00:00,52.3,,,,
11579,955594,ATR_VOLUME,2007-11-13,2007-11-15,72,St Regis Cres: Tuscan Gt - Bakersfield St,-79.48226500000001,43.754920000000006,7583330,408.7,408.7,,08:30:00,35.3,14:30:00,40.7,,,,
11580,955582,ATR_VOLUME,2007-11-13,2007-11-15,72,St Paul's Sq: Bloor St E - Asquith Ave,-79.38260520881104,43.67170645103185,1141880,2854,2854,,09:00:00,308.3,17:15:00,294.7,,,,
11581,955570,ATR_VOLUME,2007-11-13,2007-11-15,72,Upjohn Rd: York Mills Rd - Dyas Rd,-79.3502178213754,43.75338296932822,440927,4894.3,4894.3,,08:30:00,573,16:45:00,456.3,,,,
11582,955558,ATR_VOLUME,2007-11-13,2007-11-15,72,Steinway Blvd: Signal Hill Ave - Albion Rd,-79.62670194798432,43.74996361040314,9487234,5898.7,5898.7,,06:30:00,566,16:30:00,493,,,,
11583,955546,ATR_VOLUME,2007-11-13,2007-11-15,72,Stanley Rd: Ricklan Dr - Mayberry Rd,-79.517925,43.74219500000001,11271967,726.3,726.3,,08:15:00,132.3,15:15:00,87.3,,,,
